9.97832432,1,1,1
9.97832432,0.000212186,0.000164866,6065.540706
9.961441612,0.000201116,0.000156265,6399.405419
9.961441612,0.000193808,0.000150586,6640.710498
9.961441612,0.000186766,0.000145115,6891.09806
9.961441612,0.000179979,0.000139841,7150.961058
9.961441612,0.00017344,0.000134761,7420.565153
9.961441612,0.000167137,0.000129863,7700.406374
9.961441612,0.000161064,0.000125145,7990.754111
9.961441612,0.000155212,0.000120598,8292.031674
9.961441612,0.000149572,0.000116215,8604.704224
9.961441612,0.000144137,0.000111993,8929.163367
9.961441612,0.0001389,0.000107923,9265.82304
9.961441612,0.000133852,0.000104001,9615.26776
9.961441612,0.000129206,0.000100391,9961.014351
10.01980755,0.000123175,9.57E-05,10448.73408
9.961441612,0.000118915,9.24E-05,10823.04857
9.961441612,0.000114787,8.92E-05,11212.26986
9.990329801,0.00011008,8.55E-05,11691.7044
9.961441612,0.000101623,7.90E-05,12664.68044
9.924299654,9.62E-05,7.47E-05,13378.67122
9.924299654,9.27E-05,7.20E-05,13883.14226
9.924299654,8.93E-05,6.94E-05,14406.62245
10.17500787,8.74E-05,6.79E-05,14725.18981
10.96427447,8.77E-05,6.81E-05,14680.21002
11.78139754,8.77E-05,6.81E-05,14675.7238
12.59852062,8.77E-05,6.81E-05,14675.7238
13.41564369,8.79E-05,6.83E-05,14639.84926
14.23276676,8.85E-05,6.88E-05,14537.21008
15.04988983,8.90E-05,6.92E-05,14459.59833
15.86701291,8.96E-05,6.96E-05,14362.61924
16.68413598,8.99E-05,6.99E-05,14310.00026
17.50125905,9.01E-05,7.00E-05,14277.20381
18.31838212,9.09E-05,7.07E-05,14151.11651
19.13550519,9.14E-05,7.10E-05,14088.48793
19.95262827,9.17E-05,7.13E-05,14034.71672
20.76975134,9.22E-05,7.16E-05,13959.7898
21.58687441,9.27E-05,7.20E-05,13889.50988
22.40399748,9.35E-05,7.26E-05,13764.74385
23.22112055,9.44E-05,7.34E-05,13632.74874
24.03824363,9.45E-05,7.34E-05,13620.24036
24.8553667,9.51E-05,7.39E-05,13526.82005
25.67248977,9.59E-05,7.45E-05,13415.55719
26.48961284,9.67E-05,7.51E-05,13307.25165
27.30673591,9.75E-05,7.58E-05,13197.79754
28.12385899,9.86E-05,7.66E-05,13047.26656
28.94098206,1.00E-04,7.77E-05,12874.81163
29.75810513,0.000100824,7.83E-05,12765.04424
30.5752282,0.000101972,7.92E-05,12621.33547
31.39235127,0.000102959,8.00E-05,12500.34305
32.20947435,0.000103813,8.07E-05,12397.5111
33.02659742,0.000104914,8.15E-05,12267.40778
33.84372049,0.000106174,8.25E-05,12121.82663
34.66084356,0.000107645,8.36E-05,11956.17837
35.47796664,0.000109204,8.49E-05,11785.49156
36.29508971,0.000110565,8.59E-05,11640.41804
37.11221278,0.000111721,8.68E-05,11519.97225
37.92933585,0.000113235,8.80E-05,11365.94534
38.74645892,0.00011484,8.92E-05,11207.09526
39.563582,0.000116325,9.04E-05,11064.02596
40.38070507,0.000118027,9.17E-05,10904.47796
41.19782814,0.000119883,9.31E-05,10735.65743
42.01495121,0.000121656,9.45E-05,10579.19725
42.83207428,0.00012355,9.60E-05,10417.01999
43.64919736,0.000125781,9.77E-05,10232.25145
44.46632043,0.000127993,9.94E-05,10055.41569
45.2834435,0.000130045,0.000101043,9896.749742
46.10056657,0.000132211,0.000102726,9734.61225
46.91768964,0.000134866,0.000104789,9542.974658
47.73481272,0.000137617,0.000106927,9352.208086
48.55193579,0.000140402,0.000109091,9166.698624
49.36905886,0.000143243,0.000111298,8984.891549
50.18618193,0.000146165,0.000113568,8805.27363
51.003305,0.000149145,0.000115884,8629.339369
51.82042808,0.000152141,0.000118212,8459.408182
52.63755115,0.000155552,0.000120862,8273.907248
53.45467422,0.000159625,0.000124027,8062.78979
54.27179729,0.000164357,0.000127703,7830.654126
55.08892037,0.000168223,0.000130707,7650.694734
55.90604344,0.000172206,0.000133802,7473.739708
56.72316651,0.000177013,0.000137537,7270.781356
57.54028958,0.000182037,0.00014144,7070.116626
58.35741265,0.000187462,0.000145656,6865.513118
59.17453573,0.000193167,0.000150088,6662.746847
59.9916588,0.000199137,0.000154727,6463.001954
60.80878187,0.000205322,0.000159533,6268.314259
61.62590494,0.000211927,0.000164665,6072.953518
62.44302801,0.00021938,0.000170455,5866.636978
63.26015109,0.000227165,0.000176504,5665.585897
64.07727416,0.000235443,0.000182936,5466.388129
64.89439723,0.00024432,0.000189833,5267.775132
65.7115203,0.000252527,0.00019621,5096.5751
66.4172175,0.000260889,0.000202707,4933.219953
66.97434687,0.000270856,0.000210452,4751.68658
67.49433428,0.000280732,0.000218125,4584.524814
68.01432169,0.000291037,0.000226132,4422.19656
68.64573497,0.000301909,0.000234579,4262.949499
69.38857413,0.000312189,0.000242567,4122.575812
70.16855524,0.000324223,0.000251917,3969.560519
70.76282657,0.002477502,0.001924987,519.4840691
70.68854265,0.000337038,0.000261874,3818.628226
70.98567831,0.000529618,0.000411506,2430.096447
70.92790193,0.00049545,0.000384958,2597.68457
70.88663309,0.000448113,0.000348178,2872.094361
71.00218585,0.000425436,0.000330558,3025.185504
70.92067989,0.000351976,0.000273481,3656.564141
70.96541906,0.001028199,0.000798897,1251.725415
70.94853636,0.000974556,0.000757217,1320.624798
70.94853636,0.000939144,0.000729703,1370.421171
70.94853636,0.000905019,0.000703188,1422.094807
70.94853636,0.000872134,0.000677637,1475.716828
70.94853636,0.000840444,0.000653014,1531.360591
70.94853636,0.000809905,0.000629286,1589.103438
70.94853636,0.000780476,0.00060642,1649.02293
70.94853636,0.000752116,0.000584384,1711.202554
70.94853636,0.000724787,0.00056315,1775.725586
70.94853636,0.000698451,0.000542687,1842.68162
70.94853636,0.000673072,0.000522968,1912.162176
70.94853636,0.000648615,0.000503965,1984.263115
70.94853636,0.000625046,0.000485653,2059.084964
70.94853636,0.000602334,0.000468006,2136.726169
70.94853636,0.000580448,0.000451001,2217.292195
70.94853636,0.000559356,0.000434612,2300.901072
70.94853636,0.000474866,0.000368965,2710.286313
71.12186549,0.000405935,0.000315406,3170.514541
70.94853636,0.000382651,0.000297315,3363.437755
70.94853636,0.000368747,0.000286512,3490.259772
71.02282027,0.002375822,0.001845983,541.7168543
71.02282027,0.002289493,0.001778906,562.1431558
71.02282027,0.002178942,0.00169301,590.6641022
71.02282027,0.002041993,0.001586602,630.2777826
71.02282027,0.001967795,0.001528951,654.0431398
71.02282027,0.001896292,0.001473394,678.704978
71.02282027,0.001827388,0.001419857,704.2964166
71.04935024,0.001753806,0.001362684,733.8456022
70.98567831,0.001696999,0.001318546,758.4110658
70.98567831,0.001635336,0.001270635,787.0081868
70.98567831,0.001575914,0.001224465,816.6834105
70.98567831,0.001518651,0.001179972,847.477676
70.98567831,0.001463468,0.001137096,879.4335238
70.98567831,0.001410291,0.001095778,912.5937982
70.98567831,0.001359046,0.001055961,947.0046048
70.98567831,0.001309663,0.001017591,982.7129729
70.98567831,0.001262075,0.000980616,1019.767304
70.98567831,0.001216216,0.000944984,1058.218951
70.98567831,0.001172023,0.000910647,1098.120788
70.98567831,0.001129436,0.000877557,1139.527003
70.98567831,0.001088396,0.00084567,1182.494993